Name,Rarity,Slot,Outfit,Level,Elegant,Fresh,Sweet,Sexy,Cool,Blings,Threads,Bubbles,Labels,Source,Style
Adventure's Hat,3,Headwear,,5,36,108,36,28,207,0,0,0,,,Cool
Dark Night Sky,3,Headwear,,0,0,13,10,39,77,0,0,0,,,Cool
Dark Night Sky,3,Headwear,,1,14,0,13,49,97,0,0,0,,,Cool
Dark Night Sky,3,Headwear,,2,18,21,16,61,120,0,0,0,,,Cool
Dark Night Sky,3,Headwear,,3,21,25,19,75,147,0,0,0,,,Cool
Dark Night Sky,3,Headwear,,4,26,30,23,90,178,0,0,0,,,Cool
Dark Night Sky,3,Headwear,,5,31,36,28,108,212,0,0,0,,,Cool
Fluttering Feathers,5,Headwear,,0,131,24,23,62,15,0,0,0,,,Elegant
Fluttering Feathers,5,Headwear,,1,164,30,29,78,19,0,0,0,,,Elegant
Fluttering Feathers,5,Headwear,,2,204,38,36,0,24,0,0,0,,,Elegant
Fluttering Feathers,5,Headwear,,3,249,46,44,118,29,0,0,0,,,Elegant
Fluttering Feathers,5,Headwear,,4,302,56,53,143,35,0,0,0,,,Elegant
Fluttering Feathers,5,Headwear,,5,361,66,64,171,42,0,0,0,,,Elegant
Bloom Together,5,Headwear,,0,67,131,24,16,7,0,0,0,,,Fresh
Bloom Together,5,Headwear,,1,84,164,30,20,22,0,0,0,,,Fresh
Bloom Together,5,Headwear,,2,104,204,38,25,27,0,0,0,,,Fresh
Bloom Together,5,Headwear,,3,128,249,46,31,33,0,0,0,,,Fresh
Bloom Together,5,Headwear,,4,155,302,56,37,40,0,0,0,,,Fresh
Bloom Together,5,Headwear,,5,185,361,66,44,47,0,0,0,,,Fresh
Frigid Branches,5,Headwear,,0,66,0,15,139,18,0,0,0,,,Sexy
Frigid Branches,5,Headwear,,1,83,22,19,174,23,0,0,0,,,Sexy
Frigid Branches,5,Headwear,,2,103,27,24,216,28,0,0,0,,,Sexy
Frigid Branches,5,Headwear,,3,126,33,29,265,35,0,0,0,,,Sexy
Frigid Branches,5,Headwear,,4,152,40,35,320,42,0,0,0,,,Sexy
Frigid Branches,5,Headwear,,5,182,47,42,383,50,0,0,0,,,Sexy
Sunset Finale,3,Headwear,,0,81,13,7,9,41,0,0,0,,,Elegant
Sunset Finale,3,Headwear,,1,102,0,9,12,52,0,0,0,,,Elegant
Sunset Finale,3,Headwear,,2,126,21,0,14,64,0,0,0,,,Elegant
Sunset Finale,3,Headwear,,3,154,25,14,18,78,0,0,0,,,Elegant
Sunset Finale,3,Headwear,,4,187,30,0,21,95,0,0,0,,,Elegant
Sunset Finale,3,Headwear,,5,223,36,20,25,113,0,0,0,,,Elegant
Guardian's Pact,3,Headwear,,0,19,19,16,19,78,0,0,0,,,Cool
Guardian's Pact,3,Headwear,,1,24,24,20,24,98,0,0,0,,,Cool
Guardian's Pact,3,Headwear,,2,30,30,25,30,121,0,0,0,,,Cool
Guardian's Pact,3,Headwear,,3,37,37,31,37,149,0,0,0,,,Cool
Guardian's Pact,3,Headwear,,4,44,44,37,44,180,0,0,0,,,Cool
Guardian's Pact,3,Headwear,,5,53,53,44,53,215,0,0,0,,,Cool
Bestseller's Crown,2,Headwear,,0,9,10,8,6,58,0,0,0,,,Cool
Bestseller's Crown,2,Headwear,,1,0,13,10,8,73,0,0,0,,,Cool
Bestseller's Crown,2,Headwear,,2,14,16,13,10,90,0,0,0,,,Cool
Bestseller's Crown,2,Headwear,,3,18,19,16,12,0,0,0,0,,,Fresh
Bestseller's Crown,2,Headwear,,4,21,23,19,14,134,0,0,0,,,Cool
Bestseller's Crown,2,Headwear,,5,25,28,22,0,160,0,0,0,,,Cool
Night's Conductor,4,Headwear,,0,45,0,86,10,13,0,0,0,,,Sweet
Night's Conductor,4,Headwear,,1,57,14,108,13,0,0,0,0,,,Sweet
Night's Conductor,4,Headwear,,2,70,18,134,16,21,0,0,0,,,Sweet
Night's Conductor,4,Headwear,,3,86,21,164,19,25,0,0,0,,,Sweet
Night's Conductor,4,Headwear,,4,104,26,198,23,30,0,0,0,,,Sweet
Night's Conductor,4,Headwear,,5,124,31,237,28,36,0,0,0,,,Sweet
Harvest's Blessing,4,Headwear,,0,16,103,49,18,16,0,0,0,,,Fresh
Harvest's Blessing,4,Headwear,,1,20,129,62,23,20,0,0,0,,,Fresh
Harvest's Blessing,4,Headwear,,2,25,160,76,28,25,0,0,0,,,Fresh
Harvest's Blessing,4,Headwear,,3,31,196,94,35,31,0,0,0,,,Fresh
Harvest's Blessing,4,Headwear,,4,37,237,113,42,37,0,0,0,,,Fresh
Harvest's Blessing,4,Headwear,,5,44,284,135,50,44,0,0,0,,,Fresh
Cradle of Wish,4,Headwear,,0,52,18,107,10,15,0,0,0,,,Sweet
Cradle of Wish,4,Headwear,,1,65,23,134,13,19,0,0,0,,,Sweet
Cradle of Wish,4,Headwear,,2,81,28,166,16,24,0,0,0,,,Sweet
Cradle of Wish,4,Headwear,,3,99,35,204,19,29,0,0,0,,,Sweet
Cradle of Wish,4,Headwear,,4,120,42,247,23,35,0,0,0,,,Sweet
Cradle of Wish,4,Headwear,,5,143,50,295,28,42,0,0,0,,,Sweet
Blank Beginnings,4,Headwear,,0,14,103,53,16,7,0,0,0,,,Fresh
Blank Beginnings,4,Headwear,,1,18,129,67,20,22,0,0,0,,,Fresh
Blank Beginnings,4,Headwear,,2,22,160,83,25,27,0,0,0,,,Fresh
Blank Beginnings,4,Headwear,,3,27,196,101,31,33,0,0,0,,,Fresh
Blank Beginnings,4,Headwear,,4,33,237,122,37,40,0,0,0,,,Fresh
Blank Beginnings,4,Headwear,,5,39,284,146,44,47,0,0,0,,,Fresh
Drifting Sharkfin,4,Headwear,,0,16,53,16,18,100,0,0,0,,,Cool
Drifting Sharkfin,4,Headwear,,1,20,67,20,23,125,0,0,0,,,Cool
Drifting Sharkfin,4,Headwear,,2,25,83,25,28,155,0,0,0,,,Cool
Drifting Sharkfin,4,Headwear,,3,31,101,31,35,190,0,0,0,,,Cool
Drifting Sharkfin,4,Headwear,,4,37,122,37,42,230,0,0,0,,,Cool
Drifting Sharkfin,4,Headwear,,5,44,146,44,50,275,0,0,0,,,Cool
Crowning Spring,4,Headwear,,0,82,43,15,13,12,0,0,0,,,Elegant
Crowning Spring,4,Headwear,,1,103,54,19,0,15,0,0,0,,,Elegant
Crowning Spring,4,Headwear,,2,128,67,24,21,19,0,0,0,,,Elegant
Crowning Spring,4,Headwear,,3,156,82,29,25,23,0,0,0,,,Elegant
Crowning Spring,4,Headwear,,4,189,99,35,30,28,0,0,0,,,Elegant
Crowning Spring,4,Headwear,,5,226,19,42,36,33,0,0,0,,,Elegant
Sparkling Reverie,4,Headwear,,0,13,43,83,14,12,0,0,0,,,Sweet
Sparkling Reverie,4,Headwear,,1,0,54,104,18,15,0,0,0,,,Sweet
Sparkling Reverie,4,Headwear,,2,21,67,129,22,19,0,0,0,,,Sweet
Sparkling Reverie,4,Headwear,,3,25,82,158,27,23,0,0,0,,,Sweet
Sparkling Reverie,4,Headwear,,4,30,99,191,33,28,0,0,0,,,Sweet
Sparkling Reverie,4,Headwear,,5,36,19,229,39,33,0,0,0,,,Sweet
Superstar Vibes,2,Headwear,,0,8,8,6,46,22,0,0,0,,,Sexy
Superstar Vibes,2,Headwear,,1,10,10,8,58,28,0,0,0,,,Sexy
Superstar Vibes,2,Headwear,,2,13,13,10,72,35,0,0,0,,,Sexy
Superstar Vibes,2,Headwear,,3,16,16,0,88,42,0,0,0,,,Sexy
Superstar Vibes,2,Headwear,,4,19,19,14,106,51,0,0,0,,,Sexy
Superstar Vibes,2,Headwear,,5,22,22,0,127,61,0,0,0,,,Sexy
Heavy Eyelids,3,Headwear,,0,13,39,76,14,8,0,0,0,,,Sweet
Heavy Eyelids,3,Headwear,,1,0,49,95,18,10,0,0,0,,,Sweet
Heavy Eyelids,3,Headwear,,2,21,61,118,22,13,0,0,0,,,Sweet
Heavy Eyelids,3,Headwear,,3,25,75,145,27,16,0,0,0,,,Sweet
Heavy Eyelids,3,Headwear,,4,30,90,175,33,19,0,0,0,,,Sweet
Heavy Eyelids,3,Headwear,,5,36,108,209,39,22,0,0,0,,,Sweet
Kitty Fluff,3,Headwear,,2,10,76,39,13,11,0,0,0,,,Fresh
Kitty Fluff,3,Headwear,,3,19,145,75,25,21,0,0,0,,,Fresh
Kitty Fluff,3,Headwear,,4,23,175,90,30,26,0,0,0,,,Fresh
Kitty Fluff,3,Headwear,,5,28,209,108,36,31,0,0,0,,,Fresh
Peace with Birds,3,Headwear,,0,0,77,13,0,38,0,0,0,,,Fresh
Peace with Birds,3,Headwear,,1,14,0,0,14,48,0,0,0,,,Cool
Peace with Birds,3,Headwear,,2,18,120,21,18,59,0,0,0,,,Fresh
Peace with Birds,3,Headwear,,3,21,147,25,21,73,0,0,0,,,Fresh
Peace with Birds,3,Headwear,,4,26,178,30,26,88,0,0,0,,,Fresh
Peace with Birds,3,Headwear,,5,31,212,36,31,105,0,0,0,,,Fresh
Starlit Night,3,Headwear,,0,37,14,75,10,14,0,0,0,,,Sweet
Starlit Night,3,Headwear,,1,47,18,94,13,18,0,0,0,,,Sweet
Starlit Night,3,Headwear,,2,58,22,0,16,22,0,0,0,,,Elegant
Starlit Night,3,Headwear,,3,71,27,143,19,27,0,0,0,,,Sweet
Starlit Night,3,Headwear,,4,86,33,173,23,33,0,0,0,,,Sweet
Starlit Night,3,Headwear,,5,102,39,207,28,39,0,0,0,,,Sweet
Breeze-Kissed Blooms,3,Headwear,,0,41,79,0,0,8,0,0,0,,,Fresh
Breeze-Kissed Blooms,3,Headwear,,1,52,99,14,14,10,0,0,0,,,Fresh
Breeze-Kissed Blooms,3,Headwear,,2,64,123,18,18,13,0,0,0,,,Fresh
Breeze-Kissed Blooms,3,Headwear,,3,78,151,21,21,16,0,0,0,,,Fresh
Breeze-Kissed Blooms,3,Headwear,,4,95,182,26,26,19,0,0,0,,,Fresh
Breeze-Kissed Blooms,3,Headwear,,5,113,218,31,31,22,0,0,0,,,Fresh
Sleepless Night,4,Headwear,,0,53,15,106,19,10,0,0,0,,,Sweet
Sleepless Night,4,Headwear,,1,67,19,133,24,13,0,0,0,,,Sweet
Sleepless Night,4,Headwear,,2,83,24,165,30,16,0,0,0,,,Sweet
Sleepless Night,4,Headwear,,3,101,29,202,37,19,0,0,0,,,Sweet
Sleepless Night,4,Headwear,,4,122,35,244,44,23,0,0,0,,,Sweet
Sleepless Night,4,Headwear,,5,146,42,292,53,28,0,0,0,,,Sweet
Cheerful Fisher,4,Headwear,,0,13,0,44,10,87,0,0,0,,,Cool
Cheerful Fisher,4,Headwear,,1,0,15,55,13,109,0,0,0,,,Cool
Cheerful Fisher,4,Headwear,,2,21,19,69,16,135,0,0,0,,,Cool
Cheerful Fisher,4,Headwear,,3,25,23,84,19,166,0,0,0,,,Cool
Cheerful Fisher,4,Headwear,,4,30,28,102,23,201,0,0,0,,,Cool
Cheerful Fisher,4,Headwear,,5,36,33,121,28,240,0,0,0,,,Cool
Azure Ripples,4,Headwear,,0,44,10,92,8,11,0,0,0,,,Sweet
Azure Ripples,4,Headwear,,1,55,13,0,10,14,0,0,0,,,Elegant
Azure Ripples,4,Headwear,,2,69,16,143,13,18,0,0,0,,,Sweet
Azure Ripples,4,Headwear,,3,84,19,175,16,21,0,0,0,,,Sweet
Azure Ripples,4,Headwear,,4,102,23,212,19,26,0,0,0,,,Sweet
Azure Ripples,4,Headwear,,5,121,28,253,22,31,0,0,0,,,Sweet
Wish Bottle Necklace,3,Neckwear,,0,9,78,38,14,11,0,0,0,,,Fresh
Wish Bottle Necklace,3,Neckwear,,1,0,98,48,18,14,0,0,0,,,Fresh
Wish Bottle Necklace,3,Neckwear,,2,14,121,59,22,18,0,0,0,,,Fresh
Wish Bottle Necklace,3,Neckwear,,3,18,149,73,27,21,0,0,0,,,Fresh
Wish Bottle Necklace,3,Neckwear,,4,21,180,88,33,26,0,0,0,,,Fresh
Wish Bottle Necklace,3,Neckwear,,5,25,215,105,39,31,0,0,0,,,Fresh
Budding Sprout,3,Neckwear,,0,78,0,38,13,10,0,0,0,,,Elegant
Budding Sprout,3,Neckwear,,1,98,14,48,0,13,0,0,0,,,Elegant
Budding Sprout,3,Neckwear,,2,121,18,59,21,16,0,0,0,,,Elegant
Budding Sprout,3,Neckwear,,3,149,21,73,25,19,0,0,0,,,Elegant
Budding Sprout,3,Neckwear,,4,180,26,88,30,23,0,0,0,,,Elegant
Budding Sprout,3,Neckwear,,5,215,31,105,36,28,0,0,0,,,Elegant
Guardian Pendant,3,Neckwear,,0,77,37,14,10,13,0,0,0,,,Elegant
Guardian Pendant,3,Neckwear,,1,0,47,18,13,0,0,0,0,,,Fresh
Guardian Pendant,3,Neckwear,,2,120,58,22,16,21,0,0,0,,,Elegant
Guardian Pendant,3,Neckwear,,3,147,71,27,19,25,0,0,0,,,Elegant
Guardian Pendant,3,Neckwear,,4,178,86,33,23,30,0,0,0,,,Elegant
Guardian Pendant,3,Neckwear,,5,212,102,39,28,36,0,0,0,,,Elegant
Pure Leaves,3,Neckwear,,0,10,76,40,0,13,0,0,0,,,Fresh
Pure Leaves,3,Neckwear,,1,13,95,50,14,0,0,0,0,,,Fresh
Pure Leaves,3,Neckwear,,2,16,118,62,18,21,0,0,0,,,Fresh
Pure Leaves,3,Neckwear,,3,19,145,76,21,25,0,0,0,,,Fresh
Pure Leaves,3,Neckwear,,4,23,175,92,26,30,0,0,0,,,Fresh
Pure Leaves,3,Neckwear,,5,28,209,110,31,36,0,0,0,,,Fresh
Fallen Star,3,Neckwear,,0,0,8,40,77,14,0,0,0,,,Sexy
Fallen Star,3,Neckwear,,1,15,10,50,0,18,0,0,0,,,Sweet
Fallen Star,3,Neckwear,,2,19,13,62,120,22,0,0,0,,,Sexy
Fallen Star,3,Neckwear,,3,23,16,76,147,27,0,0,0,,,Sexy
Fallen Star,3,Neckwear,,4,28,19,92,178,33,0,0,0,,,Sexy
Fallen Star,3,Neckwear,,5,33,22,110,212,39,0,0,0,,,Sexy
Connected Agate,3,Neckwear,,0,0,8,10,39,81,0,0,0,,,Cool
Connected Agate,3,Neckwear,,1,15,10,13,49,102,0,0,0,,,Cool
Connected Agate,3,Neckwear,,2,19,13,16,61,126,0,0,0,,,Cool
Connected Agate,3,Neckwear,,3,23,16,19,75,154,0,0,0,,,Cool
Connected Agate,3,Neckwear,,4,28,19,23,90,187,0,0,0,,,Cool
Connected Agate,3,Neckwear,,5,33,22,28,108,223,0,0,0,,,Cool
Blossom Promenade,5,Neckwear,,0,68,131,19,25,13,0,0,0,,,Fresh
Blossom Promenade,5,Neckwear,,1,85,164,24,32,0,0,0,0,,,Fresh
Blossom Promenade,5,Neckwear,,2,106,204,30,39,21,0,0,0,,,Fresh
Blossom Promenade,5,Neckwear,,3,130,249,37,48,25,0,0,0,,,Fresh
Blossom Promenade,5,Neckwear,,4,157,302,44,58,30,0,0,0,,,Fresh
Blossom Promenade,5,Neckwear,,5,187,361,53,69,36,0,0,0,,,Fresh
Silent Perch,5,Neckwear,,0,62,19,24,128,21,0,0,0,,,Sexy
Silent Perch,5,Neckwear,,1,78,24,30,160,27,0,0,0,,,Sexy
Silent Perch,5,Neckwear,,2,0,30,38,199,33,0,0,0,,,Sexy
Silent Perch,5,Neckwear,,3,118,37,46,244,40,0,0,0,,,Sexy
Silent Perch,5,Neckwear,,4,143,44,56,295,49,0,0,0,,,Sexy
Silent Perch,5,Neckwear,,5,171,53,66,352,58,0,0,0,,,Sexy
Cherished Moment,2,Neckwear,,0,51,6,5,24,5,0,0,0,,,Elegant
Cherished Moment,2,Neckwear,,1,64,8,7,30,7,0,0,0,,,Elegant
Cherished Moment,2,Neckwear,,2,80,10,8,38,8,0,0,0,,,Elegant
Cherished Moment,2,Neckwear,,3,0,0,10,46,10,0,0,0,,,Sexy
Cherished Moment,2,Neckwear,,4,118,14,0,56,12,0,0,0,,,Elegant
Cherished Moment,2,Neckwear,,5,141,0,14,66,14,0,0,0,,,Elegant
Dark Silverbloom,3,Neckwear,,0,77,21,18,14,19,0,0,0,,,Elegant
Dark Silverbloom,3,Neckwear,,1,0,27,23,18,24,0,0,0,,,Fresh
Dark Silverbloom,3,Neckwear,,2,120,33,28,22,30,0,0,0,,,Elegant
Dark Silverbloom,3,Neckwear,,3,147,40,35,27,37,0,0,0,,,Elegant
Dark Silverbloom,3,Neckwear,,4,178,49,42,33,44,0,0,0,,,Elegant
Dark Silverbloom,3,Neckwear,,5,212,58,50,39,53,0,0,0,,,Elegant
Floral Love,3,Outerwear,,0,22,137,66,13,12,0,0,0,,,Fresh
Floral Love,3,Outerwear,,1,28,172,83,0,15,0,0,0,,,Fresh
Floral Love,3,Outerwear,,2,35,213,103,21,19,0,0,0,,,Fresh
Floral Love,3,Outerwear,,3,42,261,126,25,23,0,0,0,,,Fresh
Floral Love,3,Outerwear,,4,51,316,152,30,28,0,0,0,,,Fresh
Floral Love,3,Outerwear,,5,61,377,182,36,33,0,0,0,,,Fresh
Red Checkered Vest,3,Outerwear,,0,132,16,13,21,69,0,0,0,,,Elegant
Red Checkered Vest,3,Outerwear,,1,165,20,0,27,87,0,0,0,,,Elegant
Red Checkered Vest,3,Outerwear,,2,205,25,21,33,107,0,0,0,,,Elegant
Red Checkered Vest,3,Outerwear,,3,251,31,25,40,132,0,0,0,,,Elegant
Red Checkered Vest,3,Outerwear,,4,304,37,30,49,159,0,0,0,,,Elegant
Red Checkered Vest,3,Outerwear,,5,363,44,36,58,190,0,0,0,,,Elegant
First Day Jogging,3,Outerwear,,0,15,22,131,21,61,0,0,0,,,Sweet
First Day Jogging,3,Outerwear,,1,19,28,164,27,77,0,0,0,,,Sweet
First Day Jogging,3,Outerwear,,2,24,35,204,33,95,0,0,0,,,Sweet
First Day Jogging,3,Outerwear,,3,29,42,249,40,116,0,0,0,,,Sweet
First Day Jogging,3,Outerwear,,4,35,51,302,49,141,0,0,0,,,Sweet
First Day Jogging,3,Outerwear,,5,42,61,361,58,168,0,0,0,,,Sweet
Gentle Starshine,3,Outerwear,,0,0,21,65,126,20,0,0,0,,,Sexy
Gentle Starshine,3,Outerwear,,1,22,27,82,158,25,0,0,0,,,Sexy
Gentle Starshine,3,Outerwear,,2,27,33,101,196,31,0,0,0,,,Sexy
Gentle Starshine,3,Outerwear,,3,33,40,124,240,38,0,0,0,,,Sexy
Gentle Starshine,3,Outerwear,,4,40,49,150,290,46,0,0,0,,,Sexy
Gentle Starshine,3,Outerwear,,5,47,58,179,347,55,0,0,0,,,Sexy
Work-Life Balance,3,Outerwear,,0,30,18,0,25,160,0,0,0,,,Cool
Work-Life Balance,3,Outerwear,,1,38,23,22,32,200,0,0,0,,,Cool
Work-Life Balance,3,Outerwear,,2,47,28,27,39,248,0,0,0,,,Cool
Work-Life Balance,3,Outerwear,,3,57,35,33,48,304,0,0,0,,,Cool
Work-Life Balance,3,Outerwear,,4,69,42,40,58,368,0,0,0,,,Cool
Work-Life Balance,3,Outerwear,,5,83,50,47,69,440,0,0,0,,,Cool
Midsummer Shade,3,Outerwear,,0,18,65,128,19,21,0,0,0,,,Sweet
Midsummer Shade,3,Outerwear,,1,23,82,160,24,27,0,0,0,,,Sweet
Midsummer Shade,3,Outerwear,,2,28,101,199,30,33,0,0,0,,,Sweet
Midsummer Shade,3,Outerwear,,3,35,124,244,37,40,0,0,0,,,Sweet
Midsummer Shade,3,Outerwear,,4,42,150,295,44,49,0,0,0,,,Sweet
Midsummer Shade,3,Outerwear,,5,50,179,352,53,58,0,0,0,,,Sweet
Sky Monarch Catcher,3,Outerwear,,0,23,66,132,15,13,0,0,0,,,Sweet
Sky Monarch Catcher,3,Outerwear,,1,29,83,165,19,0,0,0,0,,,Sweet
Sky Monarch Catcher,3,Outerwear,,2,36,103,205,24,21,0,0,0,,,Sweet
Sky Monarch Catcher,3,Outerwear,,3,44,126,251,29,25,0,0,0,,,Sweet
Sky Monarch Catcher,3,Outerwear,,4,53,152,304,35,30,0,0,0,,,Sweet
Sky Monarch Catcher,3,Outerwear,,5,64,182,363,42,36,0,0,0,,,Sweet
Handsome Silhouette,3,Outerwear,,0,134,20,13,64,20,0,0,0,,,Elegant
Handsome Silhouette,3,Outerwear,,1,168,25,0,80,25,0,0,0,,,Elegant
Handsome Silhouette,3,Outerwear,,2,208,31,21,100,31,0,0,0,,,Elegant
Handsome Silhouette,3,Outerwear,,3,255,38,25,122,38,0,0,0,,,Elegant
Handsome Silhouette,3,Outerwear,,4,309,46,30,148,46,0,0,0,,,Elegant
Handsome Silhouette,3,Outerwear,,5,369,55,36,176,55,0,0,0,,,Elegant
Golden Elegance,3,Outerwear,,0,158,15,27,27,23,0,0,0,,,Elegant
Golden Elegance,3,Outerwear,,1,198,19,34,34,29,0,0,0,,,Elegant
Golden Elegance,3,Outerwear,,2,245,24,42,42,36,0,0,0,,,Elegant
Golden Elegance,3,Outerwear,,3,301,29,52,52,44,0,0,0,,,Elegant
Golden Elegance,3,Outerwear,,4,364,35,63,63,53,0,0,0,,,Elegant
Golden Elegance,3,Outerwear,,5,435,42,75,75,64,0,0,0,,,Elegant
Rich Hot Chocolate,3,Outerwear,,0,124,21,62,22,21,0,0,0,,,Elegant
Rich Hot Chocolate,3,Outerwear,,1,155,27,78,28,27,0,0,0,,,Elegant
Rich Hot Chocolate,3,Outerwear,,2,193,33,0,35,33,0,0,0,,,Elegant
Rich Hot Chocolate,3,Outerwear,,3,236,40,118,42,40,0,0,0,,,Elegant
Rich Hot Chocolate,3,Outerwear,,4,286,49,143,51,49,0,0,0,,,Elegant
Rich Hot Chocolate,3,Outerwear,,5,341,58,171,61,58,0,0,0,,,Elegant
Woolfruit Growth,2,Outerwear,,0,13,77,0,10,39,0,0,0,,,Fresh
Woolfruit Growth,2,Outerwear,,1,0,0,14,13,49,0,0,0,,,Cool
Woolfruit Growth,2,Outerwear,,2,21,120,18,16,61,0,0,0,,,Fresh
Woolfruit Growth,2,Outerwear,,3,25,147,21,19,75,0,0,0,,,Fresh
Woolfruit Growth,2,Outerwear,,4,30,178,26,23,90,0,0,0,,,Fresh
Woolfruit Growth,2,Outerwear,,5,36,212,31,28,108,0,0,0,,,Fresh
Through the Storm,4,Outerwear,,0,90,19,188,19,21,0,0,0,,,Sweet
Through the Storm,4,Outerwear,,1,13,24,235,24,27,0,0,0,,,Sweet
Through the Storm,4,Outerwear,,2,140,30,292,30,33,0,0,0,,,Sweet
Through the Storm,4,Outerwear,,3,171,37,358,37,40,0,0,0,,,Sweet
Through the Storm,4,Outerwear,,4,207,44,433,44,49,0,0,0,,,Sweet
Through the Storm,4,Outerwear,,5,248,53,517,53,58,0,0,0,,,Sweet
Imaginative Painting,4,Outerwear,,0,33,174,88,22,22,0,0,0,,,Fresh
Imaginative Painting,4,Outerwear,,1,42,218,110,28,28,0,0,0,,,Fresh
Imaginative Painting,4,Outerwear,,2,52,270,137,35,35,0,0,0,,,Fresh
Imaginative Painting,4,Outerwear,,3,63,331,168,42,42,0,0,0,,,Fresh
Imaginative Painting,4,Outerwear,,4,76,401,203,51,51,0,0,0,,,Fresh
Imaginative Painting,4,Outerwear,,5,91,479,242,61,61,0,0,0,,,Fresh
Puffy Sleeves,4,Outerwear,,0,26,26,84,30,171,0,0,0,,,Cool
Puffy Sleeves,4,Outerwear,,1,33,33,105,38,214,0,0,0,,,Cool
Puffy Sleeves,4,Outerwear,,2,41,41,131,47,266,0,0,0,,,Cool
Puffy Sleeves,4,Outerwear,,3,50,50,160,57,325,0,0,0,,,Cool
Puffy Sleeves,4,Outerwear,,4,60,60,194,69,394,0,0,0,,,Cool
Puffy Sleeves,4,Outerwear,,5,72,72,231,83,471,0,0,0,,,Cool
Blue Flower Dye,3,Pendant,,0,8,7,79,14,41,0,0,0,,,Sweet
Blue Flower Dye,3,Pendant,,1,10,9,99,18,52,0,0,0,,,Sweet
Blue Flower Dye,3,Pendant,,2,13,0,123,22,64,0,0,0,,,Sweet
Blue Flower Dye,3,Pendant,,3,16,14,151,27,78,0,0,0,,,Sweet
Blue Flower Dye,3,Pendant,,4,19,0,182,33,95,0,0,0,,,Sweet
Blue Flower Dye,3,Pendant,,5,22,20,218,39,113,0,0,0,,,Sweet
Whispering Breeze,4,Pendant,,0,14,51,0,18,103,0,0,0,,,Cool
Whispering Breeze,4,Pendant,,1,18,64,22,23,129,0,0,0,,,Cool
Whispering Breeze,4,Pendant,,2,22,80,27,28,160,0,0,0,,,Cool
Whispering Breeze,4,Pendant,,3,27,0,33,35,196,0,0,0,,,Cool
Whispering Breeze,4,Pendant,,4,33,118,40,42,237,0,0,0,,,Cool
Whispering Breeze,4,Pendant,,5,39,141,47,50,284,0,0,0,,,Cool
Windswept Plume,4,Pendant,,0,91,43,10,10,11,0,0,0,,,Elegant
Windswept Plume,4,Pendant,,1,4,54,13,13,14,0,0,0,,,Fresh
Windswept Plume,4,Pendant,,2,142,67,16,16,18,0,0,0,,,Elegant
Windswept Plume,4,Pendant,,3,173,82,19,19,21,0,0,0,,,Elegant
Windswept Plume,4,Pendant,,4,210,99,23,23,26,0,0,0,,,Elegant
Windswept Plume,4,Pendant,,5,251,19,28,28,31,0,0,0,,,Elegant
Starry Guidance,5,Ring,,0,133,15,24,64,20,0,0,0,,,Elegant
Starry Guidance,5,Ring,,1,167,19,30,80,25,0,0,0,,,Elegant
Starry Guidance,5,Ring,,2,207,24,38,100,31,0,0,0,,,Elegant
Starry Guidance,5,Ring,,3,253,29,46,122,38,0,0,0,,,Elegant
Starry Guidance,5,Ring,,4,306,35,56,148,46,0,0,0,,,Elegant
Starry Guidance,5,Ring,,5,366,42,66,176,55,0,0,0,,,Elegant
Footsteps of Love,3,Shoes,,0,27,154,75,20,23,0,0,0,,,Fresh
Footsteps of Love,3,Shoes,,1,34,193,94,25,29,0,0,0,,,Fresh
Footsteps of Love,3,Shoes,,2,42,239,0,31,36,0,0,0,,,Fresh
Footsteps of Love,3,Shoes,,3,52,293,143,38,44,0,0,0,,,Fresh
Footsteps of Love,3,Shoes,,4,63,355,173,46,53,0,0,0,,,Fresh
Footsteps of Love,3,Shoes,,5,75,424,207,55,64,0,0,0,,,Fresh
Pearly Bird,5,Shoes,,0,25,27,133,34,42,0,0,0,,,Sweet
Pearly Bird,5,Shoes,,1,32,347,167,43,53,0,0,0,,,Fresh
Pearly Bird,5,Shoes,,2,39,430,207,53,66,0,0,0,,,Fresh
Pearly Bird,5,Shoes,,3,48,527,253,65,80,0,0,0,,,Fresh
Pearly Bird,5,Shoes,,4,58,638,306,79,97,0,0,0,,,Fresh
Pearly Bird,5,Shoes,,5,69,762,366,94,116,0,0,0,,,Fresh
Stroll and Leisure,3,Shoes,,0,19,163,16,20,83,0,0,0,,,Fresh
Stroll and Leisure,3,Shoes,,1,24,204,20,25,104,0,0,0,,,Fresh
Stroll and Leisure,3,Shoes,,2,30,253,25,31,129,0,0,0,,,Fresh
Stroll and Leisure,3,Shoes,,3,37,310,31,38,158,0,0,0,,,Fresh
Stroll and Leisure,3,Shoes,,4,44,375,37,46,191,0,0,0,,,Fresh
Stroll and Leisure,3,Shoes,,5,53,449,44,55,229,0,0,0,,,Fresh
Windchaser,3,Shoes,,0,22,78,23,24,153,0,0,0,,,Cool
Windchaser,3,Shoes,,1,28,98,29,30,192,0,0,0,,,Cool
Windchaser,3,Shoes,,2,35,121,36,38,238,0,0,0,,,Cool
Windchaser,3,Shoes,,3,42,149,44,46,291,0,0,0,,,Cool
Windchaser,3,Shoes,,4,51,180,53,56,352,0,0,0,,,Cool
Windchaser,3,Shoes,,5,61,215,64,66,421,0,0,0,,,Cool
At Night,3,Shoes,,0,8,15,0,40,77,0,0,0,,,Cool
